0001.HK,719616.4,-0.28038359999999996
0002.HK,936577.75,-0.06342225
0003.HK,878805.148004,-0.12119485199600004
0005.HK,675452.7999999999,-0.3245472000000001
0006.HK,815956.0,-0.184044
0011.HK,758972.2,-0.24102780000000004
0012.HK,784495.8000000002,-0.21550419999999984
0016.HK,878966.3999999999,-0.12103360000000009
0017.HK,751459.844319,-0.24854015568099996
0027.HK,814410.1000000001,-0.18558989999999992
0066.HK,1098535.4000000004,0.09853540000000037
0101.HK,1671249.42,0.6712494199999999
0175.HK,925063.63,-0.07493637
0241.HK,834813.82,-0.16518618000000004
0267.HK,1044131.2400000001,0.044131240000000106
0288.HK,1125209.2399999995,0.12520923999999953
0291.HK,1044549.8999999998,0.04454989999999979
0316.HK,1731545.5499999998,0.7315455499999998
0386.HK,969815.88,-0.030184119999999995
0388.HK,1307261.0,0.307261
0669.HK,1311342.6999999997,0.3113426999999997
0688.HK,614894.99,-0.38510501
0700.HK,838249.3,-0.16175069999999994
0762.HK,540651.61,-0.45934839
0823.HK,801391.3000000002,-0.19860869999999983
0857.HK,1171908.33,0.17190833000000008
0868.HK,1207417.0999999999,0.20741709999999985
0881.HK,1096832.85,0.0968328500000001
0883.HK,700326.3499999996,-0.29967365000000035
0939.HK,843077.0800000001,-0.15692291999999994
0941.HK,1154139.0000000002,0.15413900000000022
0960.HK,1440200.4500000002,0.4402004500000002
0968.HK,1775111.0000000002,0.7751110000000002
0981.HK,771595.0999999999,-0.22840490000000013
0992.HK,924262.3699999999,-0.07573763000000013
1038.HK,746865.3000000002,-0.2531346999999998
1044.HK,922939.7000000002,-0.07706029999999982
1088.HK,1387633.8399999996,0.3876338399999996
1093.HK,999630.7730289998,-0.0003692269710002001
1109.HK,1079344.5000000005,0.07934450000000047
1113.HK,949340.9499999997,-0.05065905000000028
1177.HK,879624.2950760002,-0.12037570492399985
1211.HK,1571812.55,0.5718125500000001
1299.HK,1057460.25,0.05746025
1378.HK,1609555.6,0.6095556000000001
1398.HK,713322.2000000001,-0.2866777999999999
1810.HK,1305077.6000000003,0.30507760000000034
1876.HK,698187.1,-0.30181290000000005
1928.HK,431365.42000000004,-0.56863458
1929.HK,1399332.38,0.3993323799999999
1997.HK,1557297.4499999995,0.5572974499999995
2020.HK,1011912.8499999996,0.011912849999999628
2269.HK,1128591.9428120002,0.12859194281200018
2313.HK,1673217.3500000003,0.6732173500000004
2318.HK,611714.95,-0.38828505
2319.HK,1143767.9500000004,0.14376795000000042
2331.HK,1566177.6,0.5661776000000001
2382.HK,1769961.9000000001,0.7699619000000001
2388.HK,990207.7,-0.009792300000000047
2628.HK,516215.24999999994,-0.48378475000000004
2688.HK,1283858.3499999996,0.28385834999999965
3690.HK,1046896.7999999993,0.04689679999999935
3692.HK,658328.8500000003,-0.3416711499999997
3968.HK,1470300.7999999996,0.4703007999999996
3988.HK,827272.9,-0.17272709999999997
6098.HK,995499.05,-0.004500949999999953
6862.HK,770444.8500000002,-0.2295551499999998
9618.HK,1060931.1999999997,0.06093119999999972
9633.HK,934620.3999999999,-0.0653796000000001
9888.HK,821534.0,-0.178466
9988.HK,694867.0,-0.305133
9999.HK,731475.0,-0.268525
0322.HK,1296088.82,0.2960888200000001
1209.HK,932210.2999999998,-0.06778970000000019
6690.HK,820714.0499999999,-0.17928595000000008
0836.HK,1128897.96,0.12889795999999995
2899.HK,1548552.8599999999,0.5485528599999999
6618.HK,739525.2500000001,-0.26047474999999987
9961.HK,1086901.0,0.086901
1099.HK,756856.0499999999,-0.24314395000000008
